,title,year,runtime_minutes,genres,average_rating,domestic_gross,foreign_gross,total_gross,genre_1,genre_2,genre_3
2297,Haider,2014,160.0,"Action,Crime,Drama",8.1,1000000.0,0.0,1000000.0,Action,Crime,Drama
50,"Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",6.3,30500000.0,33100000.0,63600000.0,Comedy,Drama,Music
1717,Half of a Yellow Sun,2013,111.0,"Drama,Romance",6.1,54500.0,0.0,54500.0,Drama,Romance,
61,Hall Pass,2011,105.0,"Comedy,Romance",5.9,45100000.0,38100000.0,83200000.0,Comedy,Romance,
2332,Hamari Adhuri Kahani,2015,129.0,"Drama,Romance",6.7,235000.0,4200000.0,4435000.0,Drama,Romance,
1235,Hands of Stone,2016,111.0,"Action,Biography,Drama",6.6,4700000.0,0.0,4700000.0,Action,Biography,Drama
162,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,40300000.0,23500000.0,63800000.0,Action,Drama,Thriller
1066,Hannah Arendt,2012,113.0,"Biography,Drama",7.1,717000.0,0.0,717000.0,Biography,Drama,
2788,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller",6.5,55700000.0,69800000.0,125500000.0,Horror,Mystery,Thriller
1294,Happy End,2011,97.0,"Crime,Drama",6.0,302000.0,0.0,302000.0,Crime,Drama,
1295,Happy End,2017,107.0,Drama,6.7,302000.0,0.0,302000.0,Drama,,
2195,Happy Ending,2015,105.0,Romance,7.6,314000.0,0.0,314000.0,Romance,,
2194,Happy Ending,2014,135.0,"Comedy,Romance",5.4,314000.0,0.0,314000.0,Comedy,Romance,
2196,Happy Ending,2018,96.0,Comedy,5.8,314000.0,0.0,314000.0,Comedy,,
548,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",5.9,64000000.0,86400000.0,150400000.0,Adventure,Animation,Comedy
3012,Happy Phirr Bhag Jayegi,2018,136.0,Comedy,4.6,103000.0,0.0,103000.0,Comedy,,
1050,"Happy, Happy",2010,85.0,"Comedy,Drama",6.5,45200.0,0.0,45200.0,Comedy,Drama,
1159,Hara-Kiri: Death of a Samurai,2011,128.0,Drama,7.4,75700.0,3400000.0,3475700.0,Drama,,
2212,Hardcore Henry,2015,96.0,"Action,Adventure,Sci-Fi",6.7,9300000.0,7600000.0,16900000.0,Action,Adventure,Sci-Fi
2139,Harry & Snowman,2015,84.0,"Biography,Documentary,Drama",7.7,561000.0,0.0,561000.0,Biography,Documentary,Drama
1955,Hateship Loveship,2013,104.0,"Drama,Romance",6.2,54000.0,0.0,54000.0,Drama,Romance,
1603,Haute Cuisine,2012,95.0,"Biography,Comedy",6.4,218000.0,11200000.0,11418000.0,Biography,Comedy,
731,Haywire,2011,93.0,"Action,Drama,Thriller",5.8,18900000.0,14400000.0,33300000.0,Action,Drama,Thriller
2208,He Named Me Malala,2015,88.0,Documentary,6.9,2700000.0,97100.0,2797100.0,Documentary,,
922,Headhunters,2011,96.0,"Action,Crime,Thriller",7.6,1200000.0,14500000.0,15700000.0,Action,Crime,Thriller
2716,Heart of a Dog,2015,75.0,Documentary,7.1,421000.0,0.0,421000.0,Documentary,,
892,Heartbeats,2010,101.0,"Drama,Romance",7.2,68700.0,520000.0,588700.0,Drama,Romance,
893,Heartbeats,2017,107.0,"Comedy,Drama,Music",5.4,68700.0,520000.0,588700.0,Comedy,Drama,Music
681,Heartbreaker,2010,105.0,"Comedy,Romance",6.8,504000.0,46900000.0,47404000.0,Comedy,Romance,
2396,Heaven Knows What,2014,97.0,Drama,6.7,80700.0,0.0,80700.0,Drama,,
3024,Helicopter Eela,2018,135.0,Drama,5.4,72000.0,0.0,72000.0,Drama,,
1520,Hell Fest,2018,89.0,Horror,5.5,11100000.0,7100000.0,18200000.0,Horror,,
1193,Hell and Back Again,2011,88.0,"Action,Documentary,History",6.5,40600.0,0.0,40600.0,Action,Documentary,History
2012,Hell or High Water,2016,102.0,"Action,Crime,Drama",7.6,27000000.0,10900000.0,37900000.0,Action,Crime,Drama
1573,Hello I Must Be Going,2012,95.0,"Comedy,Drama,Romance",6.2,107000.0,0.0,107000.0,Comedy,Drama,Romance
2719,Heneral Luna,2015,118.0,"Action,Biography,History",7.7,206000.0,0.0,206000.0,Action,Biography,History
331,Henry's Crime,2010,108.0,"Comedy,Crime,Drama",6.0,103000.0,102000.0,205000.0,Comedy,Crime,Drama
1013,Here Comes the Boom,2012,105.0,"Action,Comedy,Sport",6.4,45300000.0,27800000.0,73100000.0,Action,Comedy,Sport
311,Hereafter,2010,129.0,"Drama,Fantasy,Romance",6.5,32700000.0,72500000.0,105200000.0,Drama,Fantasy,Romance
3010,Hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,44100000.0,35300000.0,79400000.0,Drama,Horror,Mystery
1456,Heroine,2012,149.0,Drama,5.1,599000.0,7400000.0,7999000.0,Drama,,
1457,Heroine,2016,87.0,"Comedy,Drama",6.0,599000.0,7400000.0,7999000.0,Comedy,Drama,
2233,Heropanti,2014,146.0,"Action,Romance",5.3,63600.0,0.0,63600.0,Action,Romance,
554,Hesher,2010,106.0,"Comedy,Crime,Drama",7.0,383000.0,0.0,383000.0,Comedy,Crime,Drama
2697,Hidden Figures,2016,127.0,"Biography,Drama,History",7.8,169600000.0,66300000.0,235900000.0,Biography,Drama,History
373,High School,2010,99.0,Comedy,5.8,139000.0,0.0,139000.0,Comedy,,
42,High-Rise,2015,119.0,"Drama,Horror,Sci-Fi",5.6,346000.0,0.0,346000.0,Drama,Horror,Sci-Fi
803,Higher Ground,2011,109.0,Drama,6.3,842000.0,0.0,842000.0,Drama,,
1843,Himmatwala,2013,150.0,"Action,Comedy,Drama",1.7,271000.0,0.0,271000.0,Action,Comedy,Drama
1252,Hit So Hard,2011,103.0,"Biography,Documentary,Music",6.9,34000.0,0.0,34000.0,Biography,Documentary,Music
1606,Hit and Run,2012,100.0,"Action,Comedy",6.1,13700000.0,704000.0,14404000.0,Action,Comedy,
155,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6.8,6000000.0,17600000.0,23600000.0,Biography,Comedy,Drama
2431,Hitchcock/Truffaut,2015,79.0,Documentary,7.4,260000.0,0.0,260000.0,Documentary,,
2053,Hitman: Agent 47,2015,96.0,"Action,Adventure,Crime",5.7,22500000.0,59900000.0,82400000.0,Action,Adventure,Crime
2506,Hockney,2014,112.0,Documentary,6.7,121000.0,0.0,121000.0,Documentary,,
1582,Holy Motors,2012,115.0,"Drama,Fantasy",7.1,641000.0,0.0,641000.0,Drama,Fantasy,
261,Holy Rollers,2010,89.0,"Biography,Crime,Drama",5.9,303000.0,305000.0,608000.0,Biography,Crime,Drama
1637,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,27000000.0,0.0,27000000.0,Comedy,Drama,Romance
1636,Home Again,2012,104.0,Drama,6.6,27000000.0,0.0,27000000.0,Drama,,
1813,Homefront,2013,111.0,Drama,7.7,20200000.0,22900000.0,43100000.0,Drama,,
1812,Homefront,2013,100.0,"Action,Thriller",6.5,20200000.0,22900000.0,43100000.0,Action,Thriller,
112,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",4.8,10100000.0,6800000.0,16900000.0,Animation,Comedy,Crime
574,Hop,2011,95.0,"Adventure,Animation,Comedy",5.4,108100000.0,75900000.0,184000000.0,Adventure,Animation,Comedy
765,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,63500000.0,50700000.0,114200000.0,Comedy,Drama,Romance
750,Horns,2013,120.0,"Crime,Drama,Fantasy",6.5,174000.0,3700000.0,3874000.0,Crime,Drama,Fantasy
726,Horrible Bosses,2011,98.0,"Comedy,Crime",6.9,117500000.0,92100000.0,209600000.0,Comedy,Crime,
1672,Horrible Bosses 2,2014,108.0,"Comedy,Crime",6.3,54400000.0,53200000.0,107600000.0,Comedy,Crime,
1866,Horses of God,2012,115.0,Drama,7.1,14800.0,0.0,14800.0,Drama,,
2560,Hostiles,2015,74.0,"Drama,Thriller",6.6,29800000.0,0.0,29800000.0,Drama,Thriller,
2561,Hostiles,2017,134.0,"Adventure,Drama,Western",7.2,29800000.0,0.0,29800000.0,Adventure,Drama,Western
2167,Hot Pursuit,2015,87.0,"Action,Comedy,Crime",5.1,34600000.0,17100000.0,51700000.0,Action,Comedy,Crime
352,Hot Tub Time Machine,2010,101.0,"Comedy,Sci-Fi",6.4,50300000.0,14300000.0,64600000.0,Comedy,Sci-Fi,
2033,Hot Tub Time Machine 2,2015,93.0,"Comedy,Mystery,Sci-Fi",5.1,12300000.0,767000.0,13067000.0,Comedy,Mystery,Sci-Fi
2863,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",6.1,6700000.0,6000000.0,12700000.0,Action,Drama,Sci-Fi
109,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,148300000.0,210100000.0,358400000.0,Animation,Comedy,Family
1978,Hotel Transylvania 2,2015,89.0,"Animation,Comedy,Family",6.7,169700000.0,305100000.0,474800000.0,Animation,Comedy,Family
2769,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,167500000.0,361100000.0,528600000.0,Adventure,Animation,Comedy
833,Housefull,2013,105.0,Family,3.9,1200000.0,1200000.0,2400000.0,Family,,
832,Housefull,2010,144.0,Comedy,5.5,1200000.0,1200000.0,2400000.0,Comedy,,
1497,Housefull 2,2012,145.0,"Action,Comedy,Musical",5.4,1800000.0,0.0,1800000.0,Action,Comedy,Musical
2624,Housefull 3,2016,140.0,"Action,Comedy",5.2,1300000.0,0.0,1300000.0,Action,Comedy,
479,How Do You Know,2010,121.0,"Comedy,Drama,Romance",5.4,30200000.0,18500000.0,48700000.0,Comedy,Drama,Romance
862,How I Ended This Summer,2010,130.0,Drama,7.0,8700.0,614000.0,622700.0,Drama,,
3023,How Long Will I Love U,2018,101.0,Romance,6.5,747000.0,82100000.0,82847000.0,Romance,,
414,How to Be Single,2016,110.0,"Comedy,Drama,Romance",6.1,46800000.0,65500000.0,112300000.0,Comedy,Drama,Romance
129,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,217600000.0,277300000.0,494900000.0,Action,Adventure,Animation
1006,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,177000000.0,444500000.0,621500000.0,Action,Adventure,Animation
197,Howl,2010,84.0,"Biography,Drama,Romance",6.8,617000.0,566000.0,1183000.0,Biography,Drama,Romance
198,Howl,2015,89.0,"Action,Fantasy,Horror",5.3,617000.0,566000.0,1183000.0,Action,Fantasy,Horror
151,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,73900000.0,111900000.0,185800000.0,Adventure,Drama,Family
152,Hugo,2017,80.0,Documentary,7.9,73900000.0,111900000.0,185800000.0,Documentary,,
1960,Human Capital,2013,111.0,Drama,7.3,159000.0,0.0,159000.0,Drama,,
2938,Human Flow,2017,140.0,Documentary,6.9,528000.0,1300000.0,1828000.0,Documentary,,
2392,Humpty Sharma Ki Dulhania,2014,133.0,"Comedy,Drama,Romance",6.1,380000.0,0.0,380000.0,Comedy,Drama,Romance
2287,Hungry Hearts,2014,109.0,"Drama,Romance,Thriller",6.4,6900.0,0.0,6900.0,Drama,Romance,Thriller
2663,Hunt for the Wilderpeople,2016,101.0,"Adventure,Comedy,Drama",7.9,5200000.0,0.0,5200000.0,Adventure,Comedy,Drama
1344,Hunter Killer,2018,122.0,"Action,Thriller",6.6,15800000.0,0.0,15800000.0,Action,Thriller,
1932,Husbands in Goa,2012,140.0,Comedy,3.6,10100.0,0.0,10100.0,Comedy,,
697,Hyde Park on Hudson,2012,94.0,"Biography,Comedy,Drama",5.9,6400000.0,2500000.0,8900000.0,Biography,Comedy,Drama
213,Hysteria,2011,100.0,"Comedy,Romance",6.7,1800000.0,7700000.0,9500000.0,Comedy,Romance,
212,Hysteria,2010,105.0,"Horror,Thriller",6.7,1800000.0,7700000.0,9500000.0,Horror,Thriller,
214,Hysteria,2016,81.0,"Drama,Thriller",7.4,1800000.0,7700000.0,9500000.0,Drama,Thriller,
1320,I Am Eleven,2011,98.0,"Biography,Documentary",6.3,310000.0,0.0,310000.0,Biography,Documentary,
2871,I Am Not Madame Bovary,2016,128.0,"Comedy,Drama",6.9,437000.0,70400000.0,70837000.0,Comedy,Drama,
2902,I Am Not a Witch,2017,93.0,Drama,6.9,50900.0,0.0,50900.0,Drama,,
679,I Am Number Four,2011,111.0,"Action,Adventure,Sci-Fi",6.1,55100000.0,94800000.0,149900000.0,Action,Adventure,Sci-Fi
2995,I Can Speak,2017,119.0,"Comedy,Drama",7.4,63200.0,0.0,63200.0,Comedy,Drama,
1185,I Don't Know How She Does It,2011,89.0,"Comedy,Romance",4.9,9700000.0,20900000.0,30600000.0,Comedy,Romance,
2952,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,48800000.0,45700000.0,94500000.0,Comedy,Romance,
1744,I Give It a Year,2013,97.0,"Comedy,Romance",5.7,34700.0,28200000.0,28234700.0,Comedy,Romance,
1058,I Hate Luv Storys,2010,129.0,"Comedy,Drama,Romance",5.7,848000.0,14900000.0,15748000.0,Comedy,Drama,Romance
2135,I Origins,2014,106.0,"Drama,Romance,Sci-Fi",7.4,336000.0,0.0,336000.0,Drama,Romance,Sci-Fi
856,I Saw the Devil,2010,142.0,"Action,Crime,Drama",7.8,129000.0,12600000.0,12729000.0,Action,Crime,Drama
718,I Saw the Light,2015,123.0,"Biography,Drama,Music",5.8,1600000.0,0.0,1600000.0,Biography,Drama,Music
2383,I Smile Back,2015,85.0,Drama,6.1,58700.0,0.0,58700.0,Drama,,
363,I Spit on Your Grave,2010,108.0,"Horror,Thriller",6.3,93100.0,480000.0,573100.0,Horror,Thriller,
1994,I Spit on Your Grave 2,2013,106.0,"Horror,Thriller",5.7,800.0,0.0,800.0,Horror,Thriller,
1668,I Still See You,2018,98.0,"Fantasy,Thriller",5.7,1400.0,1500000.0,1501400.0,Fantasy,Thriller,
1021,I Wish,2012,81.0,Fantasy,8.2,146000.0,1400000.0,1546000.0,Fantasy,,
1020,I Wish,2011,128.0,Drama,7.4,146000.0,1400000.0,1546000.0,Drama,,
2720,I'm Not Ashamed,2016,112.0,"Biography,Drama",5.9,2100000.0,0.0,2100000.0,Biography,Drama,
491,I'm Still Here,2010,60.0,Unknown,7.1,409000.0,160000.0,569000.0,Unknown,,
492,I'm Still Here,2013,120.0,"Drama,Romance,Thriller",7.0,409000.0,160000.0,569000.0,Drama,Romance,Thriller
490,I'm Still Here,2010,108.0,"Comedy,Drama,Music",6.2,409000.0,160000.0,569000.0,Comedy,Drama,Music
2761,"I, Daniel Blake",2016,100.0,Drama,7.9,260000.0,0.0,260000.0,Drama,,
588,"I, Frankenstein",2014,92.0,"Action,Fantasy,Horror",5.1,19100000.0,52100000.0,71200000.0,Action,Fantasy,Horror
2822,"I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,30000000.0,23900000.0,53900000.0,Biography,Comedy,Drama
2312,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",5.7,64099999.0,344500000.0,408599999.0,Adventure,Animation,Comedy
1059,Ice Age: Continental Drift,2012,88.0,"Adventure,Animation,Comedy",6.6,161300000.0,715900000.0,877200000.0,Adventure,Animation,Comedy
2074,Ida,2013,82.0,Drama,7.4,3800000.0,0.0,3800000.0,Drama,,
1547,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",5.7,134500000.0,39500000.0,174000000.0,Adventure,Comedy,Crime
2979,If Beale Street Could Talk,2018,119.0,"Drama,Romance",7.2,14900000.0,5700000.0,20600000.0,Drama,Romance,
486,If I Stay,2014,107.0,"Drama,Fantasy,Music",6.8,50500000.0,28400000.0,78900000.0,Drama,Fantasy,Music
865,"If I Want to Whistle, I Whistle",2010,94.0,Drama,7.2,12100.0,220000.0,232100.0,Drama,,
2141,Ilo Ilo,2013,99.0,Drama,7.3,56800.0,1100000.0,1156800.0,Drama,,
377,Immortals,2011,110.0,"Action,Drama,Fantasy",6.0,83500000.0,143400000.0,226900000.0,Action,Drama,Fantasy
1510,In Another Country,2012,89.0,Drama,6.4,25100.0,0.0,25100.0,Drama,,
2327,In Between,2013,45.0,"Documentary,Drama,Romance",7.2,108000.0,0.0,108000.0,Documentary,Drama,Romance
2328,In Between,2016,103.0,Drama,7.3,108000.0,0.0,108000.0,Drama,,
1752,In Bloom,2013,87.0,"Drama,Romance,Thriller",5.8,56100.0,0.0,56100.0,Drama,Romance,Thriller
1753,In Bloom,2013,102.0,Drama,7.7,56100.0,0.0,56100.0,Drama,,
587,In Darkness,2018,100.0,"Mystery,Thriller",5.8,1000000.0,4500000.0,5500000.0,Mystery,Thriller,
586,In Darkness,2011,145.0,"Drama,War",7.3,1000000.0,4500000.0,5500000.0,Drama,War,
2558,In Harmony,2015,87.0,Drama,6.3,3100.0,0.0,3100.0,Drama,,
14,In Secret,2013,107.0,"Crime,Drama,Thriller",6.2,444000.0,0.0,444000.0,Crime,Drama,Thriller
2680,In This Corner of the World,2016,129.0,"Animation,Drama,History",7.8,172000.0,0.0,172000.0,Animation,Drama,History
983,In Time,2011,109.0,"Action,Crime,Drama",6.7,37500000.0,136400000.0,173900000.0,Action,Crime,Drama
477,In a Better World,2010,118.0,"Drama,Romance",7.6,1000000.0,8600000.0,9600000.0,Drama,Romance,
2498,In the Basement,2014,81.0,Documentary,6.7,3600.0,0.0,3600.0,Documentary,,
530,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",6.9,25000000.0,68900000.0,93900000.0,Action,Adventure,Biography
1477,In the House,2012,105.0,"Drama,Mystery,Thriller",7.4,390000.0,11500000.0,11890000.0,Drama,Mystery,Thriller
1133,In the Land of Blood and Honey,2011,127.0,"Drama,Romance,War",4.4,304000.0,0.0,304000.0,Drama,Romance,War
2384,In the Shadow of Women,2015,73.0,"Drama,Romance",6.5,50300.0,0.0,50300.0,Drama,Romance,
2255,Incarnate,2016,91.0,"Horror,Thriller",5.3,4800000.0,1500000.0,6300000.0,Horror,Thriller,
514,Inception,2010,148.0,"Action,Adventure,Sci-Fi",8.8,292600000.0,535700000.0,828300000.0,Action,Adventure,Sci-Fi
2373,Incredibles 2,2018,118.0,"Action,Adventure,Animation",7.7,608600000.0,634200000.0,1242800000.0,Action,Adventure,Animation
960,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",5.2,103100000.0,286500000.0,389600000.0,Action,Adventure,Sci-Fi
2552,Indignation,2016,110.0,"Drama,Romance",6.8,3400000.0,523000.0,3923000.0,Drama,Romance,
1084,Inferno,2014,113.0,Drama,6.3,34300000.0,185700000.0,220000000.0,Drama,,
1083,Inferno,2016,121.0,"Action,Adventure,Crime",6.2,34300000.0,185700000.0,220000000.0,Action,Adventure,Crime
1082,Inferno,2010,100.0,Thriller,6.3,34300000.0,185700000.0,220000000.0,Thriller,,
1485,Infinitely Polar Bear,2014,90.0,"Comedy,Drama,Romance",7.0,1400000.0,0.0,1400000.0,Comedy,Drama,Romance
2638,Ingrid Bergman: In Her Own Words,2015,114.0,"Biography,Documentary",7.4,138000.0,0.0,138000.0,Biography,Documentary,
296,Inhale,2010,83.0,"Drama,Thriller",6.6,4100.0,51000.0,55100.0,Drama,Thriller,
1250,Inherent Vice,2014,148.0,"Comedy,Crime,Drama",6.7,8100000.0,6600000.0,14700000.0,Comedy,Crime,Drama
1001,Inside Job,2010,109.0,"Crime,Documentary",8.3,4300000.0,3600000.0,7900000.0,Crime,Documentary,
1558,Inside Llewyn Davis,2013,104.0,"Drama,Music",7.5,13200000.0,19700000.0,32900000.0,Drama,Music,
993,Inside Out,2011,59.0,Family,7.3,356500000.0,501100000.0,857600000.0,Family,,
992,Inside Out,2011,93.0,"Crime,Drama",4.6,356500000.0,501100000.0,857600000.0,Crime,Drama,
995,Inside Out,2013,75.0,"Biography,Documentary,History",7.5,356500000.0,501100000.0,857600000.0,Biography,Documentary,History
994,Inside Out,2015,95.0,"Adventure,Animation,Comedy",8.2,356500000.0,501100000.0,857600000.0,Adventure,Animation,Comedy
868,Insidious,2010,103.0,"Horror,Mystery,Thriller",6.9,54000000.0,43000000.0,97000000.0,Horror,Mystery,Thriller
2849,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,67700000.0,100100000.0,167800000.0,Horror,Mystery,Thriller
2999,Instant Family,2018,118.0,"Comedy,Drama",7.4,67400000.0,53200000.0,120600000.0,Comedy,Drama,
1880,Instructions Not Included,2011,52.0,"Comedy,Romance",8.0,44500000.0,54600000.0,99100000.0,Comedy,Romance,
1879,Instructions Not Included,2013,115.0,"Comedy,Drama",7.6,44500000.0,54600000.0,99100000.0,Comedy,Drama,
101,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.6,188000000.0,489400000.0,677400000.0,Adventure,Drama,Sci-Fi
1489,Into the Abyss,2011,107.0,"Crime,Documentary,Drama",7.3,224000.0,0.0,224000.0,Crime,Documentary,Drama
1383,Into the White,2012,104.0,"Action,Biography,Drama",7.2,700.0,0.0,700.0,Action,Biography,Drama
1690,Into the Woods,2012,105.0,Thriller,2.6,128000000.0,85100000.0,213100000.0,Thriller,,
1689,Into the Woods,2011,105.0,"Comedy,Musical",7.8,128000000.0,85100000.0,213100000.0,Comedy,Musical,
1688,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",6.0,128000000.0,85100000.0,213100000.0,Adventure,Comedy,Drama
970,Intruders,2011,100.0,"Fantasy,Horror,Thriller",5.4,69100.0,2900000.0,2969100.0,Fantasy,Horror,Thriller
971,Intruders,2013,99.0,"Comedy,Mystery,Thriller",6.6,69100.0,2900000.0,2969100.0,Comedy,Mystery,Thriller
972,Intruders,2017,90.0,"Crime,Drama,Thriller",4.8,69100.0,2900000.0,2969100.0,Crime,Drama,Thriller
973,Intruders,2015,90.0,"Drama,Horror,Thriller",5.7,69100.0,2900000.0,2969100.0,Drama,Horror,Thriller
2136,Ip Man 3,2015,105.0,"Action,Biography,Drama",7.1,2700000.0,154200000.0,156900000.0,Action,Biography,Drama
1973,Ip Man: The Final Fight,2013,100.0,"Action,Biography,Drama",6.2,37900.0,0.0,37900.0,Action,Biography,Drama
342,Iron Man 2,2010,124.0,"Action,Adventure,Sci-Fi",7.0,312400000.0,311500000.0,623900000.0,Action,Adventure,Sci-Fi
424,Iron Man 3,2013,130.0,"Action,Adventure,Sci-Fi",7.2,409000000.0,805800000.0,1214800000.0,Action,Adventure,Sci-Fi
186,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",5.9,122000.0,8000000.0,8122000.0,Action,Comedy,Sci-Fi
2407,Irrational Man,2015,95.0,"Comedy,Drama",6.6,4000000.0,23400000.0,27400000.0,Comedy,Drama,
2838,Ismael's Ghosts,2017,114.0,"Drama,Romance,Thriller",5.6,103000.0,0.0,103000.0,Drama,Romance,Thriller
538,It,2017,135.0,"Horror,Thriller",7.4,327500000.0,372900000.0,700400000.0,Horror,Thriller,
2259,It Follows,2014,100.0,"Horror,Mystery",6.9,14700000.0,0.0,14700000.0,Horror,Mystery,
90,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",7.1,6400000.0,128000.0,6528000.0,Comedy,Drama,Romance
447,It's a Wonderful Afterlife,2010,100.0,"Comedy,Drama,Fantasy",5.4,0.0,1300000.0,1300000.0,Comedy,Drama,Fantasy
2537,Ixcanul,2015,93.0,Drama,7.2,295000.0,0.0,295000.0,Drama,,
927,J. Edgar,2011,137.0,"Biography,Crime,Drama",6.6,37300000.0,47600000.0,84900000.0,Biography,Crime,Drama
1678,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,3000000.0,0.0,3000000.0,Drama,Romance,
401,Jack Goes Boating,2010,91.0,"Drama,Romance",6.4,542000.0,77600.0,619600.0,Drama,Romance,
81,Jack Reacher,2012,130.0,"Action,Crime,Thriller",7.0,80100000.0,138300000.0,218400000.0,Action,Crime,Thriller
2298,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",6.1,58700000.0,103400000.0,162100000.0,Action,Thriller,
305,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",6.2,50600000.0,84900000.0,135500000.0,Action,Drama,Thriller
97,Jack and Jill,2011,91.0,Comedy,3.3,74200000.0,75500000.0,149700000.0,Comedy,,
282,Jack and the Cuckoo-Clock Heart,2013,94.0,"Adventure,Animation,Drama",7.0,0.0,3400000.0,3400000.0,Adventure,Animation,Drama
485,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",6.3,65200000.0,132500000.0,197700000.0,Adventure,Fantasy,
936,Jackie,2012,100.0,"Comedy,Drama",6.8,14000000.0,0.0,14000000.0,Comedy,Drama,
934,Jackie,2016,100.0,"Biography,Drama,History",6.7,14000000.0,0.0,14000000.0,Biography,Drama,History
935,Jackie,2010,126.0,Action,7.1,14000000.0,0.0,14000000.0,Action,,
1278,Jackpot,2013,132.0,"Comedy,Thriller",2.1,800.0,1100000.0,1100800.0,Comedy,Thriller,
1279,Jackpot,2015,92.0,Comedy,6.7,800.0,1100000.0,1100800.0,Comedy,,
1280,Jackpot,2018,150.0,"Comedy,Romance",7.8,800.0,1100000.0,1100800.0,Comedy,Romance,
1277,Jackpot,2011,86.0,"Action,Comedy,Crime",6.6,800.0,1100000.0,1100800.0,Action,Comedy,Crime
288,Jai Ho,2014,60.0,"Biography,Documentary,Music",7.6,1300000.0,0.0,1300000.0,Biography,Documentary,Music
287,Jai Ho,2014,135.0,"Action,Drama",5.3,1300000.0,0.0,1300000.0,Action,Drama,
347,Jane Eyre,2011,120.0,"Drama,Romance",7.4,11200000.0,23500000.0,34700000.0,Drama,Romance,
1657,Jane Got a Gun,2015,98.0,"Action,Drama,Western",5.9,1500000.0,0.0,1500000.0,Action,Drama,Western
